{'loss': '2.547', 'grad_norm': '38.5', 'learning_rate': '1.724e-05', 'epoch': '0.005139'}
{'loss': '0.5645', 'grad_norm': '117.5', 'learning_rate': '1.722e-05', 'epoch': '0.005158'}
{'loss': '1.36', 'grad_norm': '106', 'learning_rate': '1.72e-05', 'epoch': '0.005178'}
{'loss': '1.191', 'grad_norm': '104', 'learning_rate': '1.717e-05', 'epoch': '0.005197'}
{'loss': '0.7493', 'grad_norm': '20.12', 'learning_rate': '1.715e-05', 'epoch': '0.005216'}
{'loss': '1.566', 'grad_norm': '21', 'learning_rate': '1.713e-05', 'epoch': '0.005236'}
{'loss': '0.5156', 'grad_norm': '20.38', 'learning_rate': '1.711e-05', 'epoch': '0.005255'}
{'loss': '1.778', 'grad_norm': '43.5', 'learning_rate': '1.708e-05', 'epoch': '0.005274'}
{'loss': '1.118', 'grad_norm': '20.88', 'learning_rate': '1.706e-05', 'epoch': '0.005294'}
{'loss': '1.054', 'grad_norm': '22', 'learning_rate': '1.704e-05', 'epoch': '0.005313'}
{'loss': '1.408', 'grad_norm': '32.5', 'learning_rate': '1.701e-05', 'epoch': '0.005332'}
{'loss': '2.405', 'grad_norm': '74', 'learning_rate': '1.699e-05', 'epoch': '0.005352'}
{'loss': '1.656', 'grad_norm': '19.5', 'learning_rate': '1.697e-05', 'epoch': '0.005371'}
{'loss': '1.616', 'grad_norm': '24.75', 'learning_rate': '1.694e-05', 'epoch': '0.00539'}
{'loss': '1.236', 'grad_norm': '50.5', 'learning_rate': '1.692e-05', 'epoch': '0.00541'}
{'loss': '0.6299', 'grad_norm': '16.88', 'learning_rate': '1.69e-05', 'epoch': '0.005429'}
{'loss': '1.713', 'grad_norm': '42.75', 'learning_rate': '1.687e-05', 'epoch': '0.005448'}
{'loss': '0.925', 'grad_norm': '15.62', 'learning_rate': '1.685e-05', 'epoch': '0.005468'}
{'loss': '1.62', 'grad_norm': '27', 'learning_rate': '1.683e-05', 'epoch': '0.005487'}
{'loss': '0.8699', 'grad_norm': '20.12', 'learning_rate': '1.68e-05', 'epoch': '0.005506'}
{'loss': '2.097', 'grad_norm': '21.5', 'learning_rate': '1.678e-05', 'epoch': '0.005526'}
{'loss': '2.953', 'grad_norm': '83.5', 'learning_rate': '1.676e-05', 'epoch': '0.005545'}
{'loss': '1.559', 'grad_norm': '16.38', 'learning_rate': '1.673e-05', 'epoch': '0.005564'}
{'loss': '1.019', 'grad_norm': '87', 'learning_rate': '1.671e-05', 'epoch': '0.005583'}
{'loss': '0.9289', 'grad_norm': '34', 'learning_rate': '1.668e-05', 'epoch': '0.005603'}
{'loss': '1.171', 'grad_norm': '14.94', 'learning_rate': '1.666e-05', 'epoch': '0.005622'}
{'loss': '0.7669', 'grad_norm': '42.5', 'learning_rate': '1.663e-05', 'epoch': '0.005641'}
{'loss': '0.7822', 'grad_norm': '35.5', 'learning_rate': '1.661e-05', 'epoch': '0.005661'}
{'loss': '1.607', 'grad_norm': '18.12', 'learning_rate': '1.659e-05', 'epoch': '0.00568'}
{'loss': '0.4112', 'grad_norm': '56.75', 'learning_rate': '1.656e-05', 'epoch': '0.005699'}
{'loss': '1.228', 'grad_norm': '18.5', 'learning_rate': '1.654e-05', 'epoch': '0.005719'}
{'loss': '0.6939', 'grad_norm': '28.62', 'learning_rate': '1.651e-05', 'epoch': '0.005738'}
{'loss': '3.099', 'grad_norm': '82', 'learning_rate': '1.649e-05', 'epoch': '0.005757'}
{'loss': '1.265', 'grad_norm': '28', 'learning_rate': '1.646e-05', 'epoch': '0.005777'}
{'loss': '1.23', 'grad_norm': '452', 'learning_rate': '1.644e-05', 'epoch': '0.005796'}
{'loss': '0.7911', 'grad_norm': '39', 'learning_rate': '1.641e-05', 'epoch': '0.005815'}
{'loss': '0.5094', 'grad_norm': '15.12', 'learning_rate': '1.639e-05', 'epoch': '0.005835'}
{'loss': '0.8156', 'grad_norm': '26.5', 'learning_rate': '1.636e-05', 'epoch': '0.005854'}
{'loss': '0.8452', 'grad_norm': '29.25', 'learning_rate': '1.634e-05', 'epoch': '0.005873'}
{'loss': '0.5111', 'grad_norm': '11.88', 'learning_rate': '1.631e-05', 'epoch': '0.005893'}
{'loss': '0.6733', 'grad_norm': '16.88', 'learning_rate': '1.629e-05', 'epoch': '0.005912'}
{'loss': '1.763', 'grad_norm': '26.75', 'learning_rate': '1.626e-05', 'epoch': '0.005931'}
{'loss': '1.689', 'grad_norm': '19', 'learning_rate': '1.624e-05', 'epoch': '0.005951'}
{'loss': '3.107', 'grad_norm': '154', 'learning_rate': '1.621e-05', 'epoch': '0.00597'}
{'loss': '2.148', 'grad_norm': '67', 'learning_rate': '1.619e-05', 'epoch': '0.005989'}
{'loss': '0.9563', 'grad_norm': '18.5', 'learning_rate': '1.616e-05', 'epoch': '0.006009'}
{'loss': '0.5418', 'grad_norm': '9.562', 'learning_rate': '1.614e-05', 'epoch': '0.006028'}
{'loss': '0.6174', 'grad_norm': '90', 'learning_rate': '1.611e-05', 'epoch': '0.006047'}
{'loss': '0.2454', 'grad_norm': '60.5', 'learning_rate': '1.609e-05', 'epoch': '0.006066'}
{'loss': '1.422', 'grad_norm': '117.5', 'learning_rate': '1.606e-05', 'epoch': '0.006086'}
{'loss': '1.788', 'grad_norm': '19', 'learning_rate': '1.603e-05', 'epoch': '0.006105'}
{'loss': '1.598', 'grad_norm': '18.88', 'learning_rate': '1.601e-05', 'epoch': '0.006124'}
{'loss': '1.656', 'grad_norm': '316', 'learning_rate': '1.598e-05', 'epoch': '0.006144'}
{'loss': '1.725', 'grad_norm': '20.75', 'learning_rate': '1.596e-05', 'epoch': '0.006163'}
{'loss': '1.77', 'grad_norm': '61.5', 'learning_rate': '1.593e-05', 'epoch': '0.006182'}
{'loss': '2.445', 'grad_norm': '25', 'learning_rate': '1.59e-05', 'epoch': '0.006202'}
{'loss': '0.4865', 'grad_norm': '35.5', 'learning_rate': '1.588e-05', 'epoch': '0.006221'}
{'loss': '2.061', 'grad_norm': '38.5', 'learning_rate': '1.585e-05', 'epoch': '0.00624'}
{'loss': '0.3826', 'grad_norm': '65.5', 'learning_rate': '1.583e-05', 'epoch': '0.00626'}
{'loss': '0.629', 'grad_norm': '91', 'learning_rate': '1.58e-05', 'epoch': '0.006279'}
{'loss': '0.8825', 'grad_norm': '40.5', 'learning_rate': '1.577e-05', 'epoch': '0.006298'}
{'loss': '1.959', 'grad_norm': '24.62', 'learning_rate': '1.575e-05', 'epoch': '0.006318'}
{'loss': '1.607', 'grad_norm': '21.75', 'learning_rate': '1.572e-05', 'epoch': '0.006337'}
{'loss': '1.451', 'grad_norm': '28.75', 'learning_rate': '1.569e-05', 'epoch': '0.006356'}
{'loss': '0.9488', 'grad_norm': '79.5', 'learning_rate': '1.567e-05', 'epoch': '0.006376'}
{'loss': '1.276', 'grad_norm': '18.75', 'learning_rate': '1.564e-05', 'epoch': '0.006395'}
{'loss': '0.1855', 'grad_norm': '11.88', 'learning_rate': '1.561e-05', 'epoch': '0.006414'}
{'loss': '1.571', 'grad_norm': '22', 'learning_rate': '1.559e-05', 'epoch': '0.006434'}
{'loss': '1.005', 'grad_norm': '17.62', 'learning_rate': '1.556e-05', 'epoch': '0.006453'}
{'loss': '0.5112', 'grad_norm': '28.25', 'learning_rate': '1.553e-05', 'epoch': '0.006472'}
{'loss': '1.571', 'grad_norm': '13.44', 'learning_rate': '1.551e-05', 'epoch': '0.006491'}
{'loss': '1.366', 'grad_norm': '18', 'learning_rate': '1.548e-05', 'epoch': '0.006511'}
{'loss': '1.632', 'grad_norm': '24.25', 'learning_rate': '1.545e-05', 'epoch': '0.00653'}
{'loss': '0.8611', 'grad_norm': '46.25', 'learning_rate': '1.542e-05', 'epoch': '0.006549'}
{'loss': '0.2355', 'grad_norm': '54.5', 'learning_rate': '1.54e-05', 'epoch': '0.006569'}
{'loss': '2.171', 'grad_norm': '28.88', 'learning_rate': '1.537e-05', 'epoch': '0.006588'}
{'loss': '2.828', 'grad_norm': '90', 'learning_rate': '1.534e-05', 'epoch': '0.006607'}
{'loss': '1.998', 'grad_norm': '42.5', 'learning_rate': '1.531e-05', 'epoch': '0.006627'}
{'loss': '0.9131', 'grad_norm': '35.5', 'learning_rate': '1.529e-05', 'epoch': '0.006646'}
{'loss': '1.609', 'grad_norm': '20.62', 'learning_rate': '1.526e-05', 'epoch': '0.006665'}
{'loss': '1.499', 'grad_norm': '29.25', 'learning_rate': '1.523e-05', 'epoch': '0.006685'}
{'loss': '1.579', 'grad_norm': '17.88', 'learning_rate': '1.52e-05', 'epoch': '0.006704'}
{'loss': '1.355', 'grad_norm': '22.5', 'learning_rate': '1.518e-05', 'epoch': '0.006723'}
{'loss': '1.638', 'grad_norm': '16.5', 'learning_rate': '1.515e-05', 'epoch': '0.006743'}
{'loss': '1.846', 'grad_norm': '190', 'learning_rate': '1.512e-05', 'epoch': '0.006762'}
{'loss': '1.98', 'grad_norm': '18', 'learning_rate': '1.509e-05', 'epoch': '0.006781'}
{'loss': '1.206', 'grad_norm': '14.38', 'learning_rate': '1.507e-05', 'epoch': '0.006801'}
{'loss': '1.334', 'grad_norm': '182', 'learning_rate': '1.504e-05', 'epoch': '0.00682'}
{'loss': '1.275', 'grad_norm': '23.38', 'learning_rate': '1.501e-05', 'epoch': '0.006839'}
{'loss': '1.582', 'grad_norm': '23.88', 'learning_rate': '1.498e-05', 'epoch': '0.006859'}
{'loss': '2.643', 'grad_norm': '25.25', 'learning_rate': '1.495e-05', 'epoch': '0.006878'}
{'loss': '1.394', 'grad_norm': '32', 'learning_rate': '1.493e-05', 'epoch': '0.006897'}
{'loss': '1.46', 'grad_norm': '18.62', 'learning_rate': '1.49e-05', 'epoch': '0.006917'}
{'loss': '1.683', 'grad_norm': '89.5', 'learning_rate': '1.487e-05', 'epoch': '0.006936'}
{'loss': '0.9431', 'grad_norm': '47.5', 'learning_rate': '1.484e-05', 'epoch': '0.006955'}
{'loss': '0.8527', 'grad_norm': '45.75', 'learning_rate': '1.481e-05', 'epoch': '0.006974'}
{'loss': '1.523', 'grad_norm': '25.12', 'learning_rate': '1.478e-05', 'epoch': '0.006994'}
{'loss': '2.527', 'grad_norm': '24.62', 'learning_rate': '1.475e-05', 'epoch': '0.007013'}
{'loss': '1.63', 'grad_norm': '69', 'learning_rate': '1.473e-05', 'epoch': '0.007032'}
{'loss': '0.9679', 'grad_norm': '31.38', 'learning_rate': '1.47e-05', 'epoch': '0.007052'}
{'loss': '0.6291', 'grad_norm': '39.5', 'learning_rate': '1.467e-05', 'epoch': '0.007071'}
{'loss': '1.665', 'grad_norm': '51', 'learning_rate': '1.464e-05', 'epoch': '0.00709'}
{'loss': '1.918', 'grad_norm': '16.38', 'learning_rate': '1.461e-05', 'epoch': '0.00711'}
{'loss': '1.224', 'grad_norm': '17.88', 'learning_rate': '1.458e-05', 'epoch': '0.007129'}
{'loss': '1.269', 'grad_norm': '35.25', 'learning_rate': '1.455e-05', 'epoch': '0.007148'}
{'loss': '1.761', 'grad_norm': '78', 'learning_rate': '1.453e-05', 'epoch': '0.007168'}
{'loss': '1.536', 'grad_norm': '18.62', 'learning_rate': '1.45e-05', 'epoch': '0.007187'}
{'loss': '0.999', 'grad_norm': '167', 'learning_rate': '1.447e-05', 'epoch': '0.007206'}
{'loss': '1.441', 'grad_norm': '26.88', 'learning_rate': '1.444e-05', 'epoch': '0.007226'}
{'loss': '1.557', 'grad_norm': '40.25', 'learning_rate': '1.441e-05', 'epoch': '0.007245'}
{'loss': '1.131', 'grad_norm': '14.56', 'learning_rate': '1.438e-05', 'epoch': '0.007264'}
{'loss': '1.628', 'grad_norm': '26.88', 'learning_rate': '1.435e-05', 'epoch': '0.007284'}
{'loss': '1.408', 'grad_norm': '24.12', 'learning_rate': '1.432e-05', 'epoch': '0.007303'}
{'loss': '1.328', 'grad_norm': '16', 'learning_rate': '1.429e-05', 'epoch': '0.007322'}
{'loss': '1.371', 'grad_norm': '17.25', 'learning_rate': '1.426e-05', 'epoch': '0.007342'}
{'loss': '0.8737', 'grad_norm': '27.5', 'learning_rate': '1.423e-05', 'epoch': '0.007361'}
{'loss': '3.004', 'grad_norm': '31.75', 'learning_rate': '1.42e-05', 'epoch': '0.00738'}
{'loss': '1.85', 'grad_norm': '22.88', 'learning_rate': '1.418e-05', 'epoch': '0.0074'}
{'loss': '1.284', 'grad_norm': '15.44', 'learning_rate': '1.415e-05', 'epoch': '0.007419'}
{'loss': '1.519', 'grad_norm': '260', 'learning_rate': '1.412e-05', 'epoch': '0.007438'}
{'loss': '1.634', 'grad_norm': '43', 'learning_rate': '1.409e-05', 'epoch': '0.007457'}
{'loss': '1.16', 'grad_norm': '26.12', 'learning_rate': '1.406e-05', 'epoch': '0.007477'}
{'loss': '1.486', 'grad_norm': '90.5', 'learning_rate': '1.403e-05', 'epoch': '0.007496'}
{'loss': '1.976', 'grad_norm': '53.25', 'learning_rate': '1.4e-05', 'epoch': '0.007515'}
{'loss': '1.521', 'grad_norm': '32.25', 'learning_rate': '1.397e-05', 'epoch': '0.007535'}
{'loss': '0.9694', 'grad_norm': '16.5', 'learning_rate': '1.394e-05', 'epoch': '0.007554'}
{'loss': '1.401', 'grad_norm': '50.25', 'learning_rate': '1.391e-05', 'epoch': '0.007573'}
{'loss': '1.031', 'grad_norm': '53.5', 'learning_rate': '1.388e-05', 'epoch': '0.007593'}
{'loss': '1.454', 'grad_norm': '23.62', 'learning_rate': '1.385e-05', 'epoch': '0.007612'}
{'loss': '0.02963', 'grad_norm': '9.188', 'learning_rate': '1.382e-05', 'epoch': '0.007631'}
{'loss': '1.078', 'grad_norm': '34.5', 'learning_rate': '1.379e-05', 'epoch': '0.007651'}
{'loss': '1.007', 'grad_norm': '42.25', 'learning_rate': '1.376e-05', 'epoch': '0.00767'}
{'loss': '1.397', 'grad_norm': '13.94', 'learning_rate': '1.373e-05', 'epoch': '0.007689'}
{'loss': '0.8987', 'grad_norm': '20.62', 'learning_rate': '1.37e-05', 'epoch': '0.007709'}
{'loss': '2.764', 'grad_norm': '81.5', 'learning_rate': '1.367e-05', 'epoch': '0.007728'}
{'loss': '0.8369', 'grad_norm': '52.5', 'learning_rate': '1.364e-05', 'epoch': '0.007747'}
{'loss': '1.888', 'grad_norm': '95.5', 'learning_rate': '1.361e-05', 'epoch': '0.007767'}
{'loss': '1.434', 'grad_norm': '26.88', 'learning_rate': '1.358e-05', 'epoch': '0.007786'}
{'loss': '1.211', 'grad_norm': '14.06', 'learning_rate': '1.355e-05', 'epoch': '0.007805'}
{'loss': '2.633', 'grad_norm': '286', 'learning_rate': '1.352e-05', 'epoch': '0.007825'}
{'loss': '0.7624', 'grad_norm': '36.25', 'learning_rate': '1.349e-05', 'epoch': '0.007844'}
{'loss': '1.55', 'grad_norm': '32.75', 'learning_rate': '1.346e-05', 'epoch': '0.007863'}
{'loss': '0.9746', 'grad_norm': '100.5', 'learning_rate': '1.343e-05', 'epoch': '0.007883'}
{'loss': '2.018', 'grad_norm': '23.12', 'learning_rate': '1.34e-05', 'epoch': '0.007902'}
{'loss': '0.06571', 'grad_norm': '33.75', 'learning_rate': '1.337e-05', 'epoch': '0.007921'}
{'loss': '0.4947', 'grad_norm': '85', 'learning_rate': '1.334e-05', 'epoch': '0.00794'}
{'loss': '0.4732', 'grad_norm': '66.5', 'learning_rate': '1.33e-05', 'epoch': '0.00796'}
{'loss': '1.385', 'grad_norm': '22.38', 'learning_rate': '1.327e-05', 'epoch': '0.007979'}
{'loss': '1.221', 'grad_norm': '20', 'learning_rate': '1.324e-05', 'epoch': '0.007998'}
{'loss': '0.5418', 'grad_norm': '47', 'learning_rate': '1.321e-05', 'epoch': '0.008018'}
{'loss': '2.082', 'grad_norm': '36.5', 'learning_rate': '1.318e-05', 'epoch': '0.008037'}
{'loss': '1.176', 'grad_norm': '39', 'learning_rate': '1.315e-05', 'epoch': '0.008056'}
{'loss': '1.266', 'grad_norm': '72', 'learning_rate': '1.312e-05', 'epoch': '0.008076'}
{'loss': '0.9462', 'grad_norm': '35', 'learning_rate': '1.309e-05', 'epoch': '0.008095'}
{'loss': '1.125', 'grad_norm': '16.62', 'learning_rate': '1.306e-05', 'epoch': '0.008114'}
{'loss': '0.3717', 'grad_norm': '42.25', 'learning_rate': '1.303e-05', 'epoch': '0.008134'}
{'loss': '1.53', 'grad_norm': '22.5', 'learning_rate': '1.3e-05', 'epoch': '0.008153'}
{'loss': '0.5678', 'grad_norm': '12.81', 'learning_rate': '1.297e-05', 'epoch': '0.008172'}
{'loss': '1.534', 'grad_norm': '29.25', 'learning_rate': '1.294e-05', 'epoch': '0.008192'}
{'loss': '0.2584', 'grad_norm': '26.62', 'learning_rate': '1.29e-05', 'epoch': '0.008211'}
{'loss': '0.6181', 'grad_norm': '133', 'learning_rate': '1.287e-05', 'epoch': '0.00823'}
{'loss': '2.244', 'grad_norm': '35', 'learning_rate': '1.284e-05', 'epoch': '0.00825'}
{'loss': '1.059', 'grad_norm': '25.5', 'learning_rate': '1.281e-05', 'epoch': '0.008269'}
{'loss': '1.357', 'grad_norm': '27.12', 'learning_rate': '1.278e-05', 'epoch': '0.008288'}
{'loss': '0.9209', 'grad_norm': '27.88', 'learning_rate': '1.275e-05', 'epoch': '0.008308'}
{'loss': '1.41', 'grad_norm': '36.5', 'learning_rate': '1.272e-05', 'epoch': '0.008327'}
{'loss': '0.9986', 'grad_norm': '36', 'learning_rate': '1.269e-05', 'epoch': '0.008346'}
{'loss': '1.47', 'grad_norm': '15.5', 'learning_rate': '1.266e-05', 'epoch': '0.008366'}
{'loss': '1.623', 'grad_norm': '27.5', 'learning_rate': '1.262e-05', 'epoch': '0.008385'}
{'loss': '0.6952', 'grad_norm': '33.5', 'learning_rate': '1.259e-05', 'epoch': '0.008404'}
{'loss': '0.4548', 'grad_norm': '37.75', 'learning_rate': '1.256e-05', 'epoch': '0.008423'}
{'loss': '1.131', 'grad_norm': '14', 'learning_rate': '1.253e-05', 'epoch': '0.008443'}
{'loss': '1.5', 'grad_norm': '26.62', 'learning_rate': '1.25e-05', 'epoch': '0.008462'}
{'loss': '0.156', 'grad_norm': '30.62', 'learning_rate': '1.247e-05', 'epoch': '0.008481'}
{'loss': '1.505', 'grad_norm': '34.25', 'learning_rate': '1.244e-05', 'epoch': '0.008501'}
{'loss': '2.986', 'grad_norm': '328', 'learning_rate': '1.241e-05', 'epoch': '0.00852'}
{'loss': '0.2802', 'grad_norm': '105', 'learning_rate': '1.237e-05', 'epoch': '0.008539'}
{'loss': '1.679', 'grad_norm': '26', 'learning_rate': '1.234e-05', 'epoch': '0.008559'}
{'loss': '1.807', 'grad_norm': '69.5', 'learning_rate': '1.231e-05', 'epoch': '0.008578'}
{'loss': '0.9486', 'grad_norm': '51.25', 'learning_rate': '1.228e-05', 'epoch': '0.008597'}
{'loss': '0.7965', 'grad_norm': '24.62', 'learning_rate': '1.225e-05', 'epoch': '0.008617'}
{'loss': '1.66', 'grad_norm': '19.88', 'learning_rate': '1.222e-05', 'epoch': '0.008636'}
{'loss': '0.9218', 'grad_norm': '17.62', 'learning_rate': '1.218e-05', 'epoch': '0.008655'}
{'loss': '1.096', 'grad_norm': '64.5', 'learning_rate': '1.215e-05', 'epoch': '0.008675'}
{'loss': '1.731', 'grad_norm': '18.88', 'learning_rate': '1.212e-05', 'epoch': '0.008694'}
{'loss': '6.308', 'grad_norm': '171', 'learning_rate': '1.209e-05', 'epoch': '0.008713'}
{'loss': '1.567', 'grad_norm': '18.62', 'learning_rate': '1.206e-05', 'epoch': '0.008733'}
{'loss': '1.604', 'grad_norm': '30.25', 'learning_rate': '1.203e-05', 'epoch': '0.008752'}
{'loss': '1.013', 'grad_norm': '46', 'learning_rate': '1.199e-05', 'epoch': '0.008771'}
{'loss': '0.9927', 'grad_norm': '14.94', 'learning_rate': '1.196e-05', 'epoch': '0.008791'}
{'loss': '0.4533', 'grad_norm': '20.12', 'learning_rate': '1.193e-05', 'epoch': '0.00881'}
{'loss': '1.525', 'grad_norm': '39.25', 'learning_rate': '1.19e-05', 'epoch': '0.008829'}
{'loss': '2.025', 'grad_norm': '27.88', 'learning_rate': '1.187e-05', 'epoch': '0.008849'}
{'loss': '0.5938', 'grad_norm': '41', 'learning_rate': '1.184e-05', 'epoch': '0.008868'}
{'loss': '2.102', 'grad_norm': '161', 'learning_rate': '1.18e-05', 'epoch': '0.008887'}
{'loss': '0.8506', 'grad_norm': '53', 'learning_rate': '1.177e-05', 'epoch': '0.008906'}
{'loss': '1.696', 'grad_norm': '19.25', 'learning_rate': '1.174e-05', 'epoch': '0.008926'}
{'loss': '1.726', 'grad_norm': '17.25', 'learning_rate': '1.171e-05', 'epoch': '0.008945'}
{'loss': '1.14', 'grad_norm': '48.25', 'learning_rate': '1.168e-05', 'epoch': '0.008964'}
{'loss': '1.349', 'grad_norm': '16.62', 'learning_rate': '1.164e-05', 'epoch': '0.008984'}
{'loss': '2.441', 'grad_norm': '42.75', 'learning_rate': '1.161e-05', 'epoch': '0.009003'}
{'loss': '0.799', 'grad_norm': '10.25', 'learning_rate': '1.158e-05', 'epoch': '0.009022'}
{'loss': '1.776', 'grad_norm': '71', 'learning_rate': '1.155e-05', 'epoch': '0.009042'}
{'loss': '1.026', 'grad_norm': '84', 'learning_rate': '1.152e-05', 'epoch': '0.009061'}
{'loss': '1.66', 'grad_norm': '21.75', 'learning_rate': '1.148e-05', 'epoch': '0.00908'}
{'loss': '0.8119', 'grad_norm': '51.5', 'learning_rate': '1.145e-05', 'epoch': '0.0091'}
{'loss': '0.8728', 'grad_norm': '44', 'learning_rate': '1.142e-05', 'epoch': '0.009119'}
{'loss': '1.337', 'grad_norm': '14', 'learning_rate': '1.139e-05', 'epoch': '0.009138'}
{'loss': '1.694', 'grad_norm': '20.75', 'learning_rate': '1.136e-05', 'epoch': '0.009158'}
{'loss': '0.8604', 'grad_norm': '166', 'learning_rate': '1.132e-05', 'epoch': '0.009177'}
{'loss': '2.71', 'grad_norm': '85.5', 'learning_rate': '1.129e-05', 'epoch': '0.009196'}
{'loss': '1.542', 'grad_norm': '15.12', 'learning_rate': '1.126e-05', 'epoch': '0.009216'}
{'loss': '0.7059', 'grad_norm': '9.75', 'learning_rate': '1.123e-05', 'epoch': '0.009235'}
{'loss': '1.049', 'grad_norm': '134', 'learning_rate': '1.12e-05', 'epoch': '0.009254'}
{'loss': '0.875', 'grad_norm': '78', 'learning_rate': '1.116e-05', 'epoch': '0.009274'}
{'loss': '2.271', 'grad_norm': '22.25', 'learning_rate': '1.113e-05', 'epoch': '0.009293'}
{'loss': '1.082', 'grad_norm': '19.5', 'learning_rate': '1.11e-05', 'epoch': '0.009312'}
{'loss': '1.074', 'grad_norm': '22.12', 'learning_rate': '1.107e-05', 'epoch': '0.009332'}
{'loss': '1.402', 'grad_norm': '18.5', 'learning_rate': '1.103e-05', 'epoch': '0.009351'}
{'loss': '1.349', 'grad_norm': '23.5', 'learning_rate': '1.1e-05', 'epoch': '0.00937'}
{'loss': '2.27', 'grad_norm': '38.75', 'learning_rate': '1.097e-05', 'epoch': '0.009389'}
{'loss': '1.985', 'grad_norm': '26.88', 'learning_rate': '1.094e-05', 'epoch': '0.009409'}
{'loss': '1.876', 'grad_norm': '124.5', 'learning_rate': '1.091e-05', 'epoch': '0.009428'}
{'loss': '1.636', 'grad_norm': '18.75', 'learning_rate': '1.087e-05', 'epoch': '0.009447'}
{'loss': '2.527', 'grad_norm': '66.5', 'learning_rate': '1.084e-05', 'epoch': '0.009467'}
{'loss': '1.279', 'grad_norm': '38.75', 'learning_rate': '1.081e-05', 'epoch': '0.009486'}
{'loss': '1.679', 'grad_norm': '20.5', 'learning_rate': '1.078e-05', 'epoch': '0.009505'}
{'loss': '2.168', 'grad_norm': '77', 'learning_rate': '1.074e-05', 'epoch': '0.009525'}
{'loss': '1.724', 'grad_norm': '55.25', 'learning_rate': '1.071e-05', 'epoch': '0.009544'}
{'loss': '0.462', 'grad_norm': '27.25', 'learning_rate': '1.068e-05', 'epoch': '0.009563'}
{'loss': '0.4148', 'grad_norm': '54', 'learning_rate': '1.065e-05', 'epoch': '0.009583'}
{'loss': '1.515', 'grad_norm': '16.12', 'learning_rate': '1.061e-05', 'epoch': '0.009602'}
{'loss': '1.824', 'grad_norm': '32.25', 'learning_rate': '1.058e-05', 'epoch': '0.009621'}
{'loss': '1.758', 'grad_norm': '22.62', 'learning_rate': '1.055e-05', 'epoch': '0.009641'}
{'loss': '1.214', 'grad_norm': '99', 'learning_rate': '1.052e-05', 'epoch': '0.00966'}
{'loss': '2.426', 'grad_norm': '29.5', 'learning_rate': '1.049e-05', 'epoch': '0.009679'}
{'loss': '0.5242', 'grad_norm': '32.75', 'learning_rate': '1.045e-05', 'epoch': '0.009699'}
{'loss': '1.35', 'grad_norm': '29.5', 'learning_rate': '1.042e-05', 'epoch': '0.009718'}
{'loss': '1.614', 'grad_norm': '78.5', 'learning_rate': '1.039e-05', 'epoch': '0.009737'}
{'loss': '1.341', 'grad_norm': '22.5', 'learning_rate': '1.036e-05', 'epoch': '0.009757'}
{'loss': '1.168', 'grad_norm': '27.12', 'learning_rate': '1.032e-05', 'epoch': '0.009776'}
{'loss': '1.018', 'grad_norm': '21.38', 'learning_rate': '1.029e-05', 'epoch': '0.009795'}
{'loss': '1.33', 'grad_norm': '32.5', 'learning_rate': '1.026e-05', 'epoch': '0.009815'}
{'loss': '0.9099', 'grad_norm': '20.62', 'learning_rate': '1.023e-05', 'epoch': '0.009834'}
{'loss': '2.032', 'grad_norm': '86', 'learning_rate': '1.019e-05', 'epoch': '0.009853'}
{'loss': '1.201', 'grad_norm': '17.62', 'learning_rate': '1.016e-05', 'epoch': '0.009872'}
{'loss': '0.7393', 'grad_norm': '13.31', 'learning_rate': '1.013e-05', 'epoch': '0.009892'}
{'loss': '1.591', 'grad_norm': '31.62', 'learning_rate': '1.01e-05', 'epoch': '0.009911'}
{'loss': '2.107', 'grad_norm': '20.5', 'learning_rate': '1.006e-05', 'epoch': '0.00993'}
{'loss': '1.24', 'grad_norm': '16.38', 'learning_rate': '1.003e-05', 'epoch': '0.00995'}
{'loss': '1.668', 'grad_norm': '17.25', 'learning_rate': '1e-05', 'epoch': '0.009969'}
{'loss': '0.6307', 'grad_norm': '103.5', 'learning_rate': '9.968e-06', 'epoch': '0.009988'}
{'loss': '0.9508', 'grad_norm': '16.88', 'learning_rate': '9.935e-06', 'epoch': '0.01001'}
{'loss': '0.9641', 'grad_norm': '99.5', 'learning_rate': '9.903e-06', 'epoch': '0.01003'}
{'loss': '1.243', 'grad_norm': '16.5', 'learning_rate': '9.87e-06', 'epoch': '0.01005'}
{'loss': '1.771', 'grad_norm': '27.75', 'learning_rate': '9.838e-06', 'epoch': '0.01007'}
{'loss': '0.9482', 'grad_norm': '51', 'learning_rate': '9.806e-06', 'epoch': '0.01009'}
{'loss': '1.514', 'grad_norm': '144', 'learning_rate': '9.773e-06', 'epoch': '0.0101'}
{'loss': '0.9974', 'grad_norm': '112', 'learning_rate': '9.741e-06', 'epoch': '0.01012'}
{'loss': '2.016', 'grad_norm': '17.12', 'learning_rate': '9.709e-06', 'epoch': '0.01014'}
{'loss': '0.4535', 'grad_norm': '47.5', 'learning_rate': '9.676e-06', 'epoch': '0.01016'}
{'loss': '1.633', 'grad_norm': '34.5', 'learning_rate': '9.644e-06', 'epoch': '0.01018'}
{'loss': '1.02', 'grad_norm': '40.5', 'learning_rate': '9.611e-06', 'epoch': '0.0102'}
{'loss': '1.148', 'grad_norm': '27.25', 'learning_rate': '9.579e-06', 'epoch': '0.01022'}
{'loss': '2.008', 'grad_norm': '23.88', 'learning_rate': '9.547e-06', 'epoch': '0.01024'}
